,0,1,2
46414,464,637,3
46415,232,90,3
46416,550,287,4
46417,354,318,5
46418,298,392,2
46419,602,473,4
46420,308,1295,2
46421,638,99,1
46422,255,627,5
46423,620,127,4
46424,525,180,4
46425,654,1237,2
46426,560,152,3
46427,100,146,4
46428,292,236,3
46429,473,486,4
46430,194,327,4
46431,662,186,5
46432,324,304,2
46433,92,13,4
46434,678,418,3
46435,319,239,3
46436,449,1027,4
46437,507,195,3
46438,923,70,5
46439,188,317,5
46440,373,822,1
46441,665,409,2
46442,649,1214,3
46443,891,577,4
46444,278,1229,3
46445,270,46,3
46446,406,714,4
46447,61,166,2
46448,136,194,5
46449,621,232,4
46450,206,223,3
46451,882,354,5
46452,565,77,1
46453,726,175,4
46454,275,796,3
46455,251,741,4
46456,331,325,5
46457,559,135,3
46458,77,1046,1
46459,184,22,4
46460,652,380,2
46461,746,426,5
46462,20,667,1
46463,888,746,4
46464,278,130,1
46465,267,406,1
46466,98,420,3
46467,275,346,4
46468,550,66,5
46469,88,120,5
46470,466,761,3
46471,203,335,1
46472,432,193,5
46473,930,1021,1
46474,692,129,1
46475,550,943,2
46476,18,381,3
46477,696,332,3
46478,152,186,2
46479,151,762,5
46480,496,187,3
46481,353,427,4
46482,342,581,3
46483,804,10,2
46484,238,462,5
46485,428,430,5
46486,483,848,3
46487,338,606,5
46488,279,662,4
46489,204,285,2
46490,415,897,4
46491,302,238,3
46492,714,82,4
46493,379,461,4
46494,911,63,4
46495,90,68,5
46496,298,312,3
46497,503,489,4
46498,269,25,5
46499,302,97,5
46500,820,13,4
46501,320,484,4
46502,342,264,2
46503,789,1117,3
46504,547,281,4
46505,560,565,3
46506,369,442,5
46507,4,171,5
46508,867,473,4
46509,614,427,5
46510,333,141,3
46511,193,501,4
46512,310,760,3
46513,499,71,4
46514,457,192,4
46515,471,342,5
46516,347,627,4
46517,59,165,4
46518,871,117,4
46519,773,203,3
46520,42,97,5
46521,592,630,3
46522,639,11,5
46523,109,805,3
46524,837,299,2
46525,626,280,3
46526,885,19,2
46527,153,257,3
46528,715,184,5
46529,487,88,4
46530,84,356,4
46531,420,330,2
46532,150,515,5
46533,709,178,4
46534,453,257,4
46535,620,584,4
46536,619,587,5
46537,540,90,5
46538,670,747,3
46539,845,514,5
46540,787,588,5
46541,750,1034,2
46542,652,516,1
46543,814,646,5
46544,519,273,3
46545,250,1011,4
46546,675,1482,4
46547,665,68,3
46548,395,290,4
46549,373,448,4
46550,797,943,4
46551,636,150,5
46552,642,185,4
46553,652,822,2
46554,795,228,3
46555,118,828,5
46556,503,89,3
46557,248,180,3
46558,21,180,5
46559,787,503,4
46560,386,57,4
46561,80,823,3
46562,58,1117,2
46563,703,654,3
46564,626,88,5
46565,910,450,2
46566,550,39,1
46567,88,65,3
46568,298,581,2
46569,320,198,4
46570,642,324,2
46571,824,99,4
46572,862,298,2
46573,441,183,2
46574,109,324,3
46575,711,50,3
46576,811,325,4
46577,359,22,5
46578,710,719,3
46579,292,10,3
46580,488,323,3
46581,194,650,5
46582,173,647,5
46583,486,10,5
46584,795,1268,5
46585,58,167,5
46586,61,134,4
46587,471,401,5
46588,17,698,5
46589,97,320,3
46590,416,581,3
46591,310,723,4
46592,177,199,3
46593,336,741,5
46594,108,424,2
46595,392,24,2
46596,746,1141,4
46597,621,108,5
46598,454,1136,3
46599,918,474,3
46600,12,773,1
46601,662,55,5
46602,456,746,4
46603,534,214,4
46604,500,128,4
46605,120,136,5
46606,455,217,4
46607,737,237,4
46608,877,165,4
46609,617,281,3
46610,245,384,1
46611,867,154,2
46612,710,777,4
46613,489,763,1
46614,459,287,2
46615,845,96,4
46616,406,185,4
46617,298,751,3
46618,176,11,5
46619,477,11,5
46620,757,318,4
46621,816,23,4
46622,197,384,3
46623,17,479,4
46624,67,408,3
46625,806,256,4
46626,285,760,4
46627,829,14,4
46628,416,237,4
46629,297,651,3
46630,261,404,2
46631,151,87,5
46632,560,172,4
46633,263,674,4
46634,847,41,2
46635,263,872,3
46636,300,20,2
46637,172,257,4
46638,443,274,4
46639,275,73,3
46640,827,1596,3
46641,665,186,5
46642,333,1019,4
46643,674,462,5
46644,59,592,5
46645,902,641,4
46646,879,635,3
46647,145,330,5
46648,910,142,5
46649,560,523,4
46650,89,315,5
46651,289,549,3
46652,307,41,4
46653,805,855,5
46654,193,204,3
46655,195,201,3
46656,649,0,3
46657,398,464,3
46658,765,384,3
46659,258,234,2
46660,472,275,4
46661,302,28,2
46662,918,1085,4
46663,319,61,4
46664,531,447,4
46665,147,407,5
46666,140,879,1
46667,483,878,4
46668,746,725,2
46669,233,612,4
46670,346,16,4
46671,314,285,5
46672,542,7,4
46673,935,271,4
46674,5,13,5
46675,698,877,3
46676,392,188,4
46677,507,194,3
46678,0,136,5
46679,594,126,5
46680,327,660,5
46681,639,188,5
46682,327,301,4
46683,733,312,4
46684,404,1110,1
46685,360,165,4
46686,243,160,4
46687,879,584,1
46688,880,450,1
46689,21,28,1
46690,121,196,5
46691,12,638,3
46692,710,659,5
46693,102,117,3
46694,846,107,2
46695,12,419,4
46696,491,126,5
46697,385,6,3
46698,119,126,4
46699,463,294,5
46700,900,767,3
46701,372,595,3
46702,710,57,4
46703,716,865,1
46704,39,271,2
46705,335,24,3
46706,531,721,3
46707,55,382,2
46708,563,1398,2
46709,91,48,3
46710,233,836,3
46711,404,639,1
46712,481,875,3
46713,233,1100,3
46714,503,142,4
46715,489,254,1
46716,270,199,5
46717,478,1038,4
46718,212,473,2
46719,795,987,3
46720,373,1193,4
46721,880,242,2
46722,717,878,2
46723,822,186,5
46724,560,1448,5
46725,712,749,3
46726,388,602,5
46727,298,210,4
46728,188,280,2
46729,613,410,3
46730,353,735,5
46731,428,237,5
46732,536,506,4
46733,285,558,4
46734,2,270,3
46735,25,221,3
46736,93,764,3
46737,275,331,4
46738,117,563,1
46739,842,435,2
46740,344,731,4
46741,616,133,3
46742,659,97,4
46743,692,653,3
46744,640,300,4
46745,587,229,1
46746,353,164,4
46747,547,459,4
46748,542,179,4
46749,93,1072,5
46750,388,142,3
46751,541,431,5
46752,845,728,4
46753,415,212,5
46754,623,122,3
46755,55,1034,4
46756,187,99,4
46757,206,237,2
46758,638,279,3
46759,15,475,3
46760,233,220,2
46761,408,460,3
46762,6,545,4
46763,845,673,4
46764,195,107,4
46765,88,0,5
46766,644,179,4
46767,536,289,2
46768,893,108,1
46769,652,75,3
46770,590,920,4
46771,290,66,4
46772,344,384,3
46773,310,558,2
46774,715,587,4
46775,895,471,2
46776,71,120,3
46777,455,484,4
46778,276,256,3
46779,53,256,4
46780,502,37,3
46781,404,1220,1
46782,837,407,4
46783,869,168,4
46784,449,1047,3
46785,330,513,3
46786,222,872,3
46787,941,583,4
46788,867,63,5
46789,842,208,3
46790,206,155,2
46791,394,215,3
46792,446,409,2
46793,302,1020,4
46794,678,415,3
46795,866,269,5
46796,449,81,3
46797,267,216,2
46798,941,749,4
46799,757,789,4
46800,377,47,5
46801,781,986,3
46802,654,1447,3
46803,669,227,5
46804,89,957,4
46805,327,910,3
46806,891,202,5
46807,262,135,4
46808,341,763,1
46809,386,565,3
46810,147,134,5
46811,140,236,4
46812,503,400,2
46813,377,152,4
46814,304,222,4
46815,307,658,3
46816,268,922,4
46817,828,267,4
46818,221,153,3
46819,94,842,4
46820,310,325,2
46821,333,708,4
46822,373,225,5
46823,436,153,4
46824,678,171,5
46825,649,218,3
46826,624,854,4
46827,832,695,3
46828,198,284,4
46829,917,416,2
46830,622,182,3
46831,869,331,2
46832,401,8,4
46833,591,459,3
46834,310,613,4
46835,453,656,3
46836,362,801,2
46837,391,533,4
46838,290,292,5
46839,860,44,5
46840,9,654,5
46841,58,611,3
46842,654,4,2
46843,373,280,3
46844,109,384,3
46845,455,32,4
46846,392,1530,4
46847,915,1078,2
46848,603,447,5
46849,766,482,5
46850,68,55,5
46851,527,587,2
46852,66,116,5
46853,446,507,3
46854,12,60,4
46855,529,814,4
46856,221,1335,2
46857,544,587,4
46858,631,187,4
46859,209,24,4
46860,238,508,5
46861,111,301,4
46862,420,172,1
46863,637,522,4
46864,715,281,3
46865,346,626,4
46866,188,1116,5
46867,827,381,3
46868,845,217,4
46869,401,181,5
46870,337,305,4
46871,942,392,2
46872,279,78,4
46873,496,565,3
46874,654,304,4
46875,14,408,3
46876,457,198,4
46877,307,489,4
46878,941,309,4
46879,757,454,4
46880,877,56,4
46881,343,87,3
46882,733,142,5
46883,9,179,5
46884,500,293,3
46885,896,289,4
46886,536,974,3
46887,532,133,4
46888,839,502,4
46889,742,257,5
46890,458,471,5
46891,751,1526,1
46892,629,928,4
46893,428,226,2
46894,505,249,2
46895,879,1196,3
46896,704,698,5
46897,834,14,5
46898,307,754,3
46899,839,431,5
46900,455,184,4
46901,234,95,4
46902,664,32,2
46903,184,274,4
46904,532,526,4
46905,285,596,3
46906,252,1403,3
46907,173,1220,5
46908,212,54,5
46909,406,407,4
46910,86,476,3
46911,534,264,3
46912,245,992,3
46913,517,1078,1
46914,654,656,3
46915,199,221,5
46916,550,734,5
46917,150,6,4
46918,222,1149,2
46919,723,937,3
46920,97,516,5
46921,423,739,5
46922,715,1019,5
46923,468,509,4
46924,326,41,3
46925,312,564,1
46926,406,929,2
46927,392,25,3
46928,746,221,2
46929,746,605,5
46930,640,510,5
46931,830,209,5
46932,287,345,5
46933,333,345,5
46934,150,545,2
46935,206,201,3
46936,177,992,5
46937,877,98,4
46938,100,236,5
46939,86,162,4
46940,910,495,3
46941,314,179,4
46942,1,250,5
46943,660,971,3
46944,537,167,3
46945,183,237,4
46946,164,201,4
46947,195,284,5
46948,27,99,5
46949,803,567,4
46950,745,280,3
46951,704,172,2
46952,942,1046,2
46953,371,199,5
46954,176,242,1
46955,404,1107,1
46956,446,99,5
46957,850,692,5
46958,42,230,4
46959,659,79,1
46960,727,545,2
46961,869,1018,3
46962,920,95,4
46963,115,1243,2
46964,180,92,1
46965,824,471,5
46966,202,320,3
46967,617,108,2
46968,341,475,4
46969,803,467,4
46970,405,923,4
46971,55,294,3
46972,473,125,4
46973,392,496,4
46974,915,146,1
46975,404,44,1
46976,893,222,4
46977,895,762,2
46978,345,540,3
46979,664,418,4
46980,524,761,4
46981,144,267,4
46982,91,422,3
46983,507,46,3
46984,233,65,3
46985,268,99,5
46986,453,486,4
46987,84,503,4
46988,345,116,4
46989,696,149,5
46990,304,959,1
46991,917,68,3
46992,37,1036,4
46993,397,275,4
46994,653,268,4
46995,70,247,3
46996,638,177,5
46997,384,964,4
46998,880,132,4
46999,25,234,2
47000,372,392,4
47001,0,255,4
47002,728,309,3
47003,827,305,3
47004,115,1019,3
47005,485,546,3
47006,176,320,2
47007,652,232,3
47008,842,378,2
47009,267,180,4
47010,506,256,5
47011,296,152,5
47012,737,163,5
47013,579,357,4
47014,39,315,3
47015,906,280,5
47016,681,659,2
47017,585,172,3
47018,248,587,3
47019,642,1097,4
47020,457,735,4
47021,591,305,5
47022,270,1410,2
47023,61,95,4
47024,150,289,1
47025,315,82,4
47026,12,811,2
47027,547,648,4
47028,888,316,4
47029,386,207,3
47030,654,1154,3
47031,449,286,4
47032,108,247,2
47033,649,159,3
47034,387,741,5
47035,102,126,4
47036,1,311,3
47037,654,58,4
47038,127,377,5
47039,606,706,4
47040,522,508,4
47041,327,777,3
47042,307,617,4
47043,513,117,2
47044,517,828,3
47045,23,236,4
47046,101,95,3
47047,536,46,4
47048,649,525,4
47049,236,152,3
47050,822,57,5
47051,691,1053,3
47052,554,120,3
47053,931,501,4
47054,87,325,5
47055,693,203,4
47056,675,481,4
47057,605,1064,5
47058,81,14,3
47059,342,51,5
47060,732,1379,2
47061,98,543,4
47062,864,293,4
47063,180,863,2
47064,795,281,4
47065,234,1118,3
47066,804,49,4
47067,307,254,4
47068,419,483,5
47069,641,164,4
47070,196,230,3
47071,88,215,5
47072,177,459,2
47073,939,270,2
47074,404,184,4
47075,701,878,1
47076,619,622,4
47077,144,309,4
47078,496,740,4
47079,822,422,5
47080,86,567,5
47081,117,843,5
47082,785,203,4
47083,803,244,4
47084,22,173,4
47085,467,63,5
47086,444,120,1
47087,157,432,3
47088,380,123,5
47089,748,63,4
47090,503,184,5
47091,271,200,3
47092,542,101,4
47093,821,205,3
47094,862,872,2
47095,147,7,4
47096,200,19,2
47097,378,299,3
47098,757,153,5
47099,91,134,4
47100,697,481,2
47101,372,1118,5
47102,158,117,4
47103,388,823,3
47104,343,315,4
47105,338,736,3
47106,255,1039,3
47107,404,399,1
47108,566,1020,4
47109,333,318,3
47110,242,68,3
47111,343,245,4
47112,275,414,3
47113,639,750,4
47114,845,7,4
47115,847,64,2
47116,346,464,3
47117,468,512,5
47118,931,482,5
47119,50,602,3
47120,834,184,4
47121,550,1303,1
47122,214,190,4
47123,803,596,3
47124,880,111,2
47125,453,160,4
47126,468,653,4
47127,558,1140,2
47128,710,24,4
47129,306,735,3
47130,278,825,4
47131,10,349,4
47132,248,408,4
47133,155,514,3
47134,561,401,5
47135,748,225,4
47136,907,143,4
47137,730,63,5
47138,94,97,4
47139,322,543,4
47140,475,764,4
47141,250,49,5
47142,295,922,5
47143,12,719,4
47144,910,403,3
47145,144,99,5
47146,939,300,3
47147,404,998,1
47148,505,944,4
47149,175,292,5
47150,507,734,4
47151,12,893,1
47152,730,68,5
47153,778,70,4
47154,296,863,3
47155,746,126,5
47156,772,228,3
47157,91,317,2
47158,9,3,4
47159,375,356,4
47160,896,213,5
47161,392,568,4
47162,467,470,3
47163,57,1047,1
47164,243,65,4
47165,813,655,3
47166,507,210,3
47167,238,515,5
47168,895,233,4
47169,534,301,3
47170,839,136,5
47171,98,684,3
47172,428,57,4
47173,193,375,2
47174,692,648,2
47175,55,93,4
47176,328,38,2
47177,645,312,5
47178,233,141,2
47179,176,332,4
47180,841,302,5
47181,193,8,4
47182,297,478,5
47183,22,99,5
47184,920,227,3
47185,659,228,2
47186,804,95,4
47187,91,925,3
47188,529,59,5
47189,391,97,5
47190,804,933,1
47191,541,93,3
47192,147,173,5
47193,822,47,5
47194,706,293,2
47195,6,462,4
47196,285,1315,5
47197,647,102,1
47198,659,258,4
47199,649,558,3
47200,346,215,3
47201,573,343,5
47202,253,624,3
47203,113,95,3
47204,935,274,4
47205,221,789,1
47206,853,143,3
47207,88,82,4
47208,560,41,3
47209,649,707,3
47210,451,454,1
47211,185,987,4
47212,302,1087,2
47213,404,1193,1
47214,649,1148,4
47215,892,470,4
47216,250,180,4
47217,903,761,2
47218,63,86,4
47219,345,570,3
47220,677,126,5
47221,803,522,5
47222,58,769,4
47223,931,193,5
47224,135,123,5
47225,704,68,3
47226,78,1016,3
47227,58,110,4
47228,12,605,4
47229,876,920,4
47230,797,768,2
47231,64,377,5
47232,341,580,3
47233,853,155,3
47234,145,345,4
47235,591,306,4
47236,620,182,4
47237,185,688,4
47238,455,422,3
47239,659,203,3
47240,268,497,4
47241,266,93,3
47242,794,80,4
47243,391,462,3
47244,223,923,3
47245,505,70,5
47246,740,789,3
47247,123,27,3
47248,129,260,4
47249,124,94,5
47250,507,217,2
47251,768,1027,3
47252,94,854,3
47253,78,739,4
47254,926,66,4
47255,532,193,4
47256,267,587,3
47257,314,185,4
47258,456,221,5
47259,404,463,1
47260,641,725,2
47261,278,384,4
47262,357,1523,5
47263,398,378,3
47264,814,95,5
47265,745,567,4
47266,416,1410,3
47267,837,747,3
47268,436,181,2
47269,398,363,4
47270,359,126,5
47271,478,303,4
47272,257,325,5
47273,94,707,2
47274,619,124,2
47275,918,269,4
47276,61,150,5
47277,832,741,3
47278,665,649,5
47279,879,68,4
47280,654,732,3
47281,449,846,4
47282,181,478,5
47283,415,274,5
47284,770,461,3
47285,757,24,4
47286,827,474,4
47287,832,653,5
47288,851,514,5
47289,639,577,3
47290,124,282,5
47291,377,571,3
47292,585,760,3
47293,275,259,3
47294,695,244,4
47295,289,992,4
47296,183,507,4
47297,378,525,4
47298,9,479,5
47299,893,717,3
47300,784,994,3
47301,531,228,5
47302,605,235,3
47303,787,481,4
47304,710,15,5
47305,869,314,2
47306,342,407,5
47307,885,1047,4
47308,581,299,3
47309,206,44,3
47310,200,701,1
47311,249,595,5
47312,293,474,5
47313,485,267,3
47314,320,185,4
47315,58,465,4
47316,355,271,5
47317,6,98,5
47318,706,1478,5
47319,205,257,4
47320,665,603,3
47321,523,1183,3
47322,448,8,4
47323,805,28,4
47324,343,175,5
47325,473,503,5
47326,452,1156,2
47327,536,309,3
47328,436,403,5
47329,796,242,2
47330,42,420,3
47331,14,12,1
47332,269,92,5
47333,649,714,3
47334,523,202,4
47335,57,203,4
47336,556,287,1
47337,329,317,5
47338,380,442,5
47339,261,401,4
47340,614,210,5
47341,920,23,3
47342,13,194,5
47343,181,236,3
47344,891,172,5
47345,88,282,4
47346,619,417,3
47347,781,246,1
47348,877,154,3
47349,254,558,4
47350,298,185,3
47351,808,339,4
47352,839,116,3
47353,834,196,5
47354,483,234,2
47355,435,762,4
47356,843,1038,4
47357,507,422,5
47358,746,493,5
47359,871,331,3
47360,41,1027,4
47361,311,56,5
47362,685,98,5
47363,444,332,2
47364,0,251,2
47365,71,105,4
47366,15,403,5
47367,932,410,2
47368,36,175,4
47369,781,748,4
47370,882,749,3
47371,373,545,5
47372,881,3,4
47373,804,400,4
47374,186,190,5
47375,307,128,5
47376,901,496,5
47377,220,404,3
47378,203,268,4
47379,550,6,5
47380,313,293,5
47381,31,267,5
47382,893,304,4
47383,312,196,5
47384,229,97,5
47385,457,292,5
47386,792,404,3
47387,386,82,4
47388,740,6,3
47389,689,992,3
47390,626,95,3
47391,400,187,1
47392,346,225,4
47393,428,793,3
47394,319,256,4
47395,659,471,2
47396,275,654,4
47397,67,120,1
47398,266,234,3
47399,221,283,3
47400,255,1085,5
47401,93,992,4
47402,125,310,4
47403,643,297,4
47404,665,96,4
47405,15,69,4
47406,640,1038,4
47407,750,117,2
47408,296,628,3
47409,387,309,5
47410,560,483,4
47411,859,689,4
47412,326,256,2
47413,21,925,1
47414,495,606,3
47415,610,333,5
47416,20,221,2
47417,560,213,3
47418,297,210,5
47419,670,378,3
47420,935,180,4
47421,824,6,5
47422,196,176,5
47423,53,117,4
47424,129,233,5
47425,45,327,4
47426,822,0,4
47427,560,366,3
47428,486,734,4
47429,471,1238,5
47430,48,39,1
47431,711,94,4
47432,785,14,3
47433,502,431,5
47434,416,50,3
47435,268,581,4
47436,403,878,3
47437,457,284,4
47438,334,257,1
47439,157,9,4
47440,342,366,4
47441,839,169,4
47442,93,749,4
47443,370,63,4
47444,238,1191,1
47445,312,63,4
47446,877,169,4
47447,477,215,5
47448,220,345,5
47449,700,236,5
47450,295,171,5
47451,531,632,5
47452,664,99,3
47453,94,464,3
47454,103,507,2
47455,404,64,1
47456,885,832,5
47457,591,248,4
47458,799,291,5
47459,398,450,3
47460,127,1052,3
47461,256,288,4
47462,177,539,3
47463,794,1094,3
47464,937,840,3
47465,755,382,3
47466,86,238,4
47467,295,514,5
47468,457,734,2
47469,861,178,5
47470,188,1402,4
47471,416,207,3
47472,370,209,4
47473,92,814,4
47474,304,268,4
47475,497,196,5
47476,594,507,5
47477,642,151,4
47478,290,411,3
47479,377,171,4
47480,61,54,5
47481,304,630,3
47482,405,167,3
47483,177,1046,2
47484,921,287,2
47485,720,1025,3
47486,654,416,2
47487,711,723,3
47488,7,171,5
47489,345,568,3
47490,205,313,1
47491,302,461,3
47492,361,312,4
47493,931,147,2
47494,536,122,2
47495,486,172,4
47496,473,356,5
47497,598,110,5
47498,88,186,5
47499,279,779,4
47500,76,1027,1
47501,534,602,4
47502,4,399,1
47503,6,151,4
47504,652,762,1
47505,921,154,2
47506,841,271,4
47507,268,487,4
47508,494,478,4
47509,803,510,4
47510,6,478,4
47511,538,196,5
47512,301,288,3
47513,436,752,4
47514,893,1022,3
47515,837,23,4
47516,764,282,4
47517,377,57,4
47518,429,301,4
47519,449,182,4
47520,782,886,5
47521,289,379,3
47522,881,287,3
47523,497,478,3
47524,755,500,3
47525,832,588,5
47526,406,100,3
47527,6,165,3
47528,105,777,4
47529,732,819,2
47530,723,749,2
47531,331,116,4
47532,546,318,4
47533,932,1227,1
47534,10,516,2
47535,291,180,4
47536,436,89,3
47537,10,215,3
47538,103,249,3
47539,6,560,4
47540,663,55,4
47541,172,321,4
47542,926,755,4
47543,197,747,2
47544,915,639,4
47545,853,221,4
47546,638,193,4
47547,698,618,2
47548,48,712,3
47549,845,1209,2
47550,278,471,3
47551,715,63,5
47552,353,517,3
47553,898,172,3
47554,942,204,5
47555,291,202,4
47556,94,139,3
